"","url","isPhishing","special_chars","at_chars","double_slash_chars","dash_chars","numbers"
"985","http://ddzz2.naor.skin","Y",5,0,1,0,1
"986","http://dtbog.olpzs.beauty","Y",5,0,1,0,0
"987","http://fderdfv.svyw.hair","Y",5,0,1,0,0
"988","http://fdfddffg.bgsi.hair","Y",5,0,1,0,0
"989","http://fdgdsf.rinz.asia","Y",5,0,1,0,0
"990","http://fdssg3.svyw.hair","Y",5,0,1,0,1
"991","http://fgdsdg.onsr.quest","Y",5,0,1,0,0
"992","http://fina.vhios.agency","Y",5,0,1,0,0
"993","http://gdfdds.xnya.skin","Y",5,0,1,0,0
"994","http://ghfdsd.snya.skin","Y",5,0,1,0,0
"995","http://grddc.usoe.hair","Y",5,0,1,0,0
"996","http://hddce2.xmue.hair","Y",5,0,1,0,1
"997","http://hdfdff.nwix.website","Y",5,0,1,0,0
"998","http://hfdrfr3.pwoi.skin","Y",5,0,1,0,1
"999","http://hfecc.wogi.hair","Y",5,0,1,0,0
"1000","http://hfw4.uenx.hair","Y",5,0,1,0,1
"1001","http://hget.unsc.asia","Y",5,0,1,0,0
"1002","http://hgfde3x.pinb.hair","Y",5,0,1,0,1
"1003","http://hgffgd.rinz.asia","Y",5,0,1,0,0
"1004","http://hgfresd.xyna.skin","Y",5,0,1,0,0
"1005","http://hgrdf.unsc.asia","Y",5,0,1,0,0
"1006","http://hjgd2.pinb.hair","Y",5,0,1,0,1
"1007","http://htfs.ohi.gen.in","Y",6,0,1,0,0
"1008","http://jfded.oenm.website","Y",5,0,1,0,0
"1009","http://jhes2.unex.hair","Y",5,0,1,0,1
"1010","http://jhfex.oenm.website","Y",5,0,1,0,0
"1011","http://kycsc.poen.hair","Y",5,0,1,0,0
"1012","http://m07.h2it.bLack","Y",5,0,1,0,3
"1013","http://nfwx.usnm.quest","Y",5,0,1,0,0
"1014","http://saffda.svyw.hair","Y",5,0,1,0,0
"1015","http://winy1.ndtre.life","Y",5,0,1,0,1
"1016","http://jvfex.oshr.casa","Y",5,0,1,0,0
"1017","http://jtcsax.oshr.case","Y",5,0,1,0,0
"1018","https://bit.ly/3s1LJ9","Y",5,0,1,0,3
"1019","http://gdsfas2.unsc.asia","Y",5,0,1,0,1
"1020","http://nhfcc.oshr.casa","Y",5,0,1,0,0
"1021","http://auilo.spoan.beauty","Y",5,0,1,0,0
"1022","http://fgdcv.xuwo.casa","Y",5,0,1,0,0
"1023","http://jgdcv.soucv.casa","Y",5,0,1,0,0
"1024","http://1dgrfx.oiwx.casa","Y",5,0,1,0,1
"1025","http://hfd3x.uwin.casa","Y",5,0,1,0,1
"1026","http://jhdgbd.hxnis.casa","Y",5,0,1,0,0
"1027","http://hget.usocn.casa","Y",5,0,1,0,0
"1028","http://oplzs.vkioa.beauty","Y",5,0,1,0,0
"1029","http://frip.fuopz.gay","Y",5,0,1,0,0
"1030","http://ghfsdc.msius.casa","Y",5,0,1,0,0
"1031","http://jfdec.wicuz.casa","Y",5,0,1,0,0
"1032","http://fgfv.ontc.miami","Y",5,0,1,0,0
"1033","http://ghfgx.oenm.website","Y",5,0,1,0,0
"1034","http://nccvec.oshr.casa","Y",5,0,1,0,0
"1035","http://fipz.spoan.beauty","Y",5,0,1,0,0
"1036","http://htvs32.pinb.hair","Y",5,0,1,0,2
"1037","http://hfds1.uenx.hair","Y",5,0,1,0,1
"1038","oib.ef4l.cash","Y",2,0,0,0,1
"1039","http://duuko.spoan.beauty","Y",5,0,1,0,0
"1040","http://hgtfcv.oshr.casa","Y",5,0,1,0,0
"1041","http://jgdcv.soucv.casa","Y",5,0,1,0,0
"1042","http://jfg3x.xuwo.casa","Y",5,0,1,0,1
"1043","http://jhdgbd.hxnis.casa","Y",5,0,1,0,0
"1044","http://ffhexc.oiwx.casa","Y",5,0,1,0,0
"1045","http://ghfsdc.msius.casa","Y",5,0,1,0,0
"1046","http://hget.usocn.casa","Y",5,0,1,0,0
"1047","http://silof.spoan.beauty","Y",5,0,1,0,0
"1048","http://jvfex.oshr.casa","Y",5,0,1,0,0
"1049","http://jgfeex.uwin.casa","Y",5,0,1,0,0
"1050","http://1dgrfx.oiwx.casa","Y",5,0,1,0,1
"1051","http://gdfev.wicuz.casa","Y",5,0,1,0,0
"1052","http://bcvsw.oshr.casa","Y",5,0,1,0,0
"1053","http://hfd3x.uwin.casa","Y",5,0,1,0,1
"1054","http://hget.usocn.casa","Y",5,0,1,0,0
"1055","http://ytxxx.ohsr.casa","Y",5,0,1,0,0
"1056","http://svas.gvioc.agency","Y",5,0,1,0,0
"1057","http://gdfev.wicuz.casa","Y",5,0,1,0,0
"1058","http://frxvz.soucv.casa","Y",5,0,1,0,0
"1059","http://ffhexc.oiwx.casa","Y",5,0,1,0,0
"1060","http://kdti.ragik.beauty","Y",5,0,1,0,0
"1061","http://fgdcv.xuwo.casa","Y",5,0,1,0,0
"1062","http://gfcexc.hxnis.casa","Y",5,0,1,0,0
"1063","http://ghfsdc.msius.casa","Y",5,0,1,0,0
"1064","http://dfsdsdd.pwoi.skin","Y",5,0,1,0,0
"1065","http://fsdfgsd.xnya.skin","Y",5,0,1,0,0
"1066","http://hgvdc.pinb.hair","Y",5,0,1,0,0
"1067","http://hudcv.novt.casa","Y",5,0,1,0,0
"1068","http://eeedx.rinz.asia","Y",5,0,1,0,0
"1069","http://hget.usocn.casa","Y",5,0,1,0,0
"1070","http://nccvec.oshr.casa","Y",5,0,1,0,0
"1071","http://jyes2.xuwo.casa","Y",5,0,1,0,1
"1072","http://jfg3x.wicuz.casa","Y",5,0,1,0,1
"1073","http://jydsqz.oshr.casa","Y",5,0,1,0,0
"1074","http://hfdrfr3.pwoi.skin","Y",5,0,1,0,1
"1075","http://hfd3x.uwin.casa","Y",5,0,1,0,1
"1076","http://jyes2.xuwo.casa","Y",5,0,1,0,1
"1077","http://jktgr.poen.hair","Y",5,0,1,0,0
"1078","http://ffhexc.oiwx.casa","Y",5,0,1,0,0
"1079","http://hdvec.oshr.casa","Y",5,0,1,0,0
"1080","http://gfd3ssa.pwoi.skin","Y",5,0,1,0,1
"1081","http://ji7f.znek.agency","Y",5,0,1,0,1
"1082","https://bit.ly/3QNW7fC","Y",5,0,1,0,2
"1083","http://jhfexw.usoe.hair","Y",5,0,1,0,0
"1084","http://jfdec.wicuz.casa","Y",5,0,1,0,0
"1085","http://hrffe.rinz.asia","Y",5,0,1,0,0
"1086","http://gdfcs.hsny.boutique","Y",5,0,1,0,0
"1087","http://ghdfgg.xuty.beauty","Y",5,0,1,0,0
"1088","http://gikoz.fuopz.gay","Y",5,0,1,0,0
"1089","http://jhdgbd.hxnis.casa","Y",5,0,1,0,0
"1090","http://fghfddf.bgsi.hair","Y",5,0,1,0,0
"1091","http://vbbvny.kremt.boston","Y",5,0,1,0,0
"1092","http://hjgdd.sorw.quest","Y",5,0,1,0,0
"1093","http://hjkfdc.tinx.quest","Y",5,0,1,0,0
"1094","http://nbgdcv.oshr.casa","Y",5,0,1,0,0
"1095","http://hget.fgf.hfdsdwe","Y",5,0,1,0,0
"1096","http://fipz.spoan.beauty","Y",5,0,1,0,0
"1097","http://sssddfw.pwoi.skin","Y",5,0,1,0,0
"1098","http://bied5.fuopz.gay","Y",5,0,1,0,1
"1099","http://jfg3x.xuwo.casa","Y",5,0,1,0,1
"1100","http://serbt.rsikz.beauty","Y",5,0,1,0,0
"1101","bor.i6jg.cash","Y",2,0,0,0,1
"1102","http://ghsddc.msius.casa","Y",5,0,1,0,0
"1103","http://grdha.zisu.skin","Y",5,0,1,0,0
"1104","http://htvs32.pinb.hair","Y",5,0,1,0,2
"1105","http://han.gl/uUfLH","Y",5,0,1,0,0
"1106","http://t2m.kr/o7XdJ","Y",5,0,1,0,2
"1107","http://jdfs3.hdie.agency","Y",5,0,1,0,1
"1108","http://jvfex.oshr.casa","Y",5,0,1,0,0
"1109","http://fdgv.oiwx.casa","Y",5,0,1,0,0
"1110","http://jdx3.hdie.agency","Y",5,0,1,0,1
"1111","http://bit.ly/3tDCIEN","Y",5,0,1,0,1
"1112","http://han.gl/ewPMx","Y",5,0,1,0,0
"1113","http://3dgs.puth.agency","Y",5,0,1,0,1
"1114","http://htcc.oiwx.hair","Y",5,0,1,0,0
"1115","http://hdv.uasn.agency","Y",5,0,1,0,0
"1116","http://jvfex.oshr.casa","Y",5,0,1,0,0
"1117","http://n16.J0xt.black","Y",5,0,1,0,3
"1118","http://1dgrfx.oiwx.casa","Y",5,0,1,0,1
"1119","http://m11.zf9f.black","Y",5,0,1,0,3
"1120","http://ghfsdc.msius.casa","Y",5,0,1,0,0
"1121","http://jgdcv.soucv.casa","Y",5,0,1,0,0
"1122","http://hdv.uasn.agency","Y",5,0,1,0,0
"1123","http://3dgs.puth.agency","Y",5,0,1,0,1
"1124","http://gde.hdie.agency","Y",5,0,1,0,0
"1125","https://funding.do/RsYu","Y",5,0,1,0,0
"1126","http://vdfd2.hdie.agency","Y",5,0,1,0,1
"1127","http://ucsc.krsx.gay","Y",5,0,1,0,0
"1128","http://t2m.kr/o7XdJ","Y",5,0,1,0,2
"1129","http://jtfvb.puth.agency","Y",5,0,1,0,0
"1130","http://jhgdc.oshr.casa","Y",5,0,1,0,0
"1131","http://jfx246.hdie.agency","Y",5,0,1,0,3
"1132","http://jfdec.wicuz.casa","Y",5,0,1,0,0
"1133","http://htys3.oiwx.hair","Y",5,0,1,0,1
"1134","http://hget.usocn.casa","Y",5,0,1,0,0
"1135","http://hdv.uasn.agency","Y",5,0,1,0,0
"1136","http://grgt.nmeo.press","Y",5,0,1,0,0
"1137","http://ffhexc.oiwx.casa","Y",5,0,1,0,0
"1138","http://fddsdfw.pwoi.skin","Y",5,0,1,0,0
"1139","http://jtrdc3.hdie.agency","Y",5,0,1,0,1
"1140","http://fggd.oiwx.hair","Y",5,0,1,0,0
"1141","http://fdfddffg.bgsi.hair","Y",5,0,1,0,0
"1142","http://htvs32.pinb.hair","Y",5,0,1,0,2
"1143","http://jjjdsds.naor.beauty","Y",5,0,1,0,0
"1144","http://gdss3333.bgsi.hair","Y",5,0,1,0,4
"1145","http://kjggv.wogi.hair","Y",5,0,1,0,0
"1146","http://hjrcv.oshr.casa","Y",5,0,1,0,0
"1147","http://jhrx5.oiwx.hair","Y",5,0,1,0,1
"1148","http://kjvedx.oenm.website","Y",5,0,1,0,0
"1149","http://hjrcv.oshr.casa","Y",5,0,1,0,0
"1150","http://hdv.uasn.agency","Y",5,0,1,0,0
"1151","http://hget.usocn.casa","Y",5,0,1,0,0
"1152","http://jfdec.wicuz.casa","Y",5,0,1,0,0
"1153","ns.nhjx.fit","Y",2,0,0,0,0
"1154","http://nhfcc.oshr.casa","Y",5,0,1,0,0
"1155","http://jhrex.ontr.miami","Y",5,0,1,0,0
"1156","http://jtfvb.puth.agency","Y",5,0,1,0,0
"1157","http://jhrx5.oiwx.hair","Y",5,0,1,0,1
"1158","http://uye3.oiwx.hair","Y",5,0,1,0,1
"1159","http://fggd.oiwx.hair","Y",5,0,1,0,0
"1160","http://hjfd23.hdie.agency","Y",5,0,1,0,2
"1161","http://jtrdc3.hdie.agency","Y",5,0,1,0,1
"1162","http://htrc.oiwx.hair","Y",5,0,1,0,0
"1163","http://ht33.oiwx.hair","Y",5,0,1,0,2
"1164","http://s04.u9dw.black","Y",5,0,1,0,3
"1165","http://m12.ds2g.black","Y",5,0,1,0,3
"1166","http://jtcxcs.hdie.agency","Y",5,0,1,0,0
"1167","han.gl/jlBEr","Y",2,0,0,0,0
"1168","http://jumkb.rgxna.com","Y",5,0,1,0,0
"1169","http://n02.b2sq.black","Y",5,0,1,0,3
"1170","https://url.kr/a5zyfr","Y",5,0,1,0,1
"1171","http://b07.l6qy.black","Y",5,0,1,0,3
"1172","http://jhggf.onsr.quest","Y",5,0,1,0,0
"1173","https://bit.ly/kakao365nanum","Y",5,0,1,0,3
"1174","http://s28.u9dw.black","Y",5,0,1,0,3
"1175","me2.kr/yw4","Y",2,0,0,0,2
"1176","kr.pe/pRvqb","Y",2,0,0,0,0
"1177","http://a01.16qy.black","Y",5,0,1,0,4
"1178","http://uwrdb.uvzig.com","Y",5,0,1,0,0
"1179","http://jumkb.rgxna.com","Y",5,0,1,0,0
"1180","http://hhdx3.hdie.agency","Y",5,0,1,0,1
"1181","http://m02.xx2n.black","Y",5,0,1,0,3
"1182","http://hjftg.poen.hair","Y",5,0,1,0,0
"1183","http://jtcsax.oshr.casa","Y",5,0,1,0,0
"1184","https://han.gl/YTXND","Y",5,0,1,0,0
"1185","http://bit.ly/3B2ppCg","Y",5,0,1,0,2
"1186","http://uecte.hgyam.com","Y",5,0,1,0,0
"1187","http://mwpte.cpyrg.com","Y",5,0,1,0,0
"1188","http://114.44.201.149","Y",6,0,1,0,11
"1189","http://jyimx.bhsav.com","Y",5,0,1,0,0
"1190","http://s33.u9dw.black","Y",5,0,1,0,3
"1191","http://jrxw.uasn.agency","Y",5,0,1,0,0
"1192","http://jfdec.wicuz.casa","Y",5,0,1,0,0
"1193","http://hrvc2.oshr.casa","Y",5,0,1,0,1
"1194","http://gft.nmeo.press","Y",5,0,1,0,0
"1195","http://jgfeex.uwin.casa","Y",5,0,1,0,0
"1196","http://ocmwo.bhsav.com","Y",5,0,1,0,0
"1197","http://gqarc.cpyrg.com","Y",5,0,1,0,0
"1198","http://dyfye.bhsav.com","Y",5,0,1,0,0
"1199","http://fqvrd.cpyrg.com","Y",5,0,1,0,0
"1200","http://baswu.bhsav.com","Y",5,0,1,0,0
"1201","http://umlwm.cpyrg.com","Y",5,0,1,0,0
"1202","http://ffnsk.bhsav.com","Y",5,0,1,0,0
"1203","http://umlwm.cpyrg.com","Y",5,0,1,0,0
"1204","http://fqvrd.cpyrg.com","Y",5,0,1,0,0
"1205","http://b14.k2wt.black","Y",5,0,1,0,3
"1206","http://nn09.t8pk.black","Y",5,0,1,0,3
"1207","http://nb14.u3be.black","Y",5,0,1,0,3
"1208","dtowq.com/99","Y",2,0,0,0,2
"1209","http://a08.o24g.black","Y",5,0,1,0,4
"1210","http://ht33.oiwx.hair","Y",5,0,1,0,2
"1211","http://m13.cm8b.black","Y",5,0,1,0,3
"1212","http://hgtf3.poen.hair","Y",5,0,1,0,1
"1213","http://gffggd.ramps.men","Y",5,0,1,0,0
"1214","cc05.it6u.media","Y",2,0,0,0,3
"1215","http://hjfx3.hdie.agency","Y",5,0,1,0,1
"1216","http://jtfvb.puth.agency","Y",5,0,1,0,0
"1217","http://dfdfgsw.bgsi.hair","Y",5,0,1,0,0
"1218","http://oghfv.oshr.casa","Y",5,0,1,0,0
"1219","cy01.nu8w.love","Y",2,0,0,0,3
"1220","http://ecog2.flixt.bid","Y",5,0,1,0,1
"1221","ioan.arh7.site","Y",2,0,0,0,1
"1222","http://jtvsd.uenx.hair","Y",5,0,1,0,0
"1223","bit.ly/3DE6vml","Y",2,0,0,0,2
"1224","https://han.gl/AdzUr","Y",5,0,1,0,0
"1225","http://umlwm.cpyrg.com","Y",5,0,1,0,0
"1226","http://wyrif.bhsav.com","Y",5,0,1,0,0
"1227","http://ghfffd.pwoi.skin","Y",5,0,1,0,0
"1228","https://han.gl/fzWRn","Y",5,0,1,0,0
"1229","http://wyrif.bhsav.com","Y",5,0,1,0,0
"1230","http://n06.j0xt.black","Y",5,0,1,0,3
"1231","http://baswu.bhsav.com","Y",5,0,1,0,0
"1232","http://qfptd.cpyrg.com","Y",5,0,1,0,0
"1233","http://sx03.conz.black","Y",5,0,1,0,2
"1234","http://hdfdff.nwix.website","Y",5,0,1,0,0
"1235","http://tbopf.suzit.uno","Y",5,0,1,0,0
"1236","sm.msjlogistick.top","Y",2,0,0,0,0
"1237","http://fwzqn.bhsav.com","Y",5,0,1,0,0
"1238","http://mwpte.cpyrg.com","Y",5,0,1,0,0
"1239","http://by02.o9tl.black","Y",5,0,1,0,3
"1240","http://nodt9.uxemp.beauty","Y",5,0,1,0,1
"1241","sm.msjlogistick.top","Y",2,0,0,0,0
"1242","sm.msjlogistick.top","Y",2,0,0,0,0
"1243","http://jyimx.bhsav.com","Y",5,0,1,0,0
"1244","https://bit.ly/3U6KrWK","Y",5,0,1,0,2
"1245","http://dfgds.onwx.gay","Y",5,0,1,0,0
"1246","http://kufg3.xois.gay","Y",5,0,1,0,1
"1247","http://kjfve.moue.quest","Y",5,0,1,0,0
"1248","http://bndx3.moue.quest","Y",5,0,1,0,1
"1249","http://brxcx.ysbn.quest","Y",5,0,1,0,0
"1250","http://dsgw1.xois.gay","Y",5,0,1,0,1
"1251","http://fsad.onwx.gay","Y",5,0,1,0,0
"1252","http://gioc.uxemp.quest","Y",5,0,1,0,0
"1253","http://ht33.oiwx.hair","Y",5,0,1,0,2
"1254","http://htdcc.hsno.press","Y",5,0,1,0,0
"1255","http://jhfrcv.tinx.quest","Y",5,0,1,0,0
"1256","http://khrdx.oshr.casa","Y",5,0,1,0,0
"1257","http://n17.ft8f.black","Y",5,0,1,0,3
"1258","http://rdki1.uxemp.beauty","Y",5,0,1,0,1
"1259","http://rian5.yseno.beauty","Y",5,0,1,0,1
"1260","http://fwzqn.bhsav.com","Y",5,0,1,0,0
"1261","http://ykoi6.yseno.beauty","Y",5,0,1,0,1
"1262","http://hget.ghfdg.quest","Y",5,0,1,0,0
"1263","http://hfbe.ysbn.quest","Y",5,0,1,0,0
"1264","http://bgyr.uxemp.quest","Y",5,0,1,0,0
"1265","http://gay1.yseno.beauty","Y",5,0,1,0,1
"1266","http://dfgds.onwx.gay","Y",5,0,1,0,0
"1267","http://dsgw1.xois.gay","Y",5,0,1,0,1
"1268","http://hjgre.moue.quest","Y",5,0,1,0,0
"1269","https://vo.la/8Ttn1a","Y",5,0,1,0,2
"1270","http://pevsx.hgvce.com","Y",5,0,1,0,0
"1271","https://www.shsms.co.kr/down?id=177169&scrtky=WJOOB","Y",11,0,1,0,6
"1272","http://fsad.onwx.gay","Y",5,0,1,0,0
"1273","http://hgds3.moue.quest","Y",5,0,1,0,1
"1274","http://nb17.u3be.black","Y",5,0,1,0,3
"1275","http://nb30.p2hi.black","Y",5,0,1,0,3
"1276","http://nodt9.uxemp.beauty","Y",5,0,1,0,1
"1277","http://lkgvcv4.xois.gay","Y",5,0,1,0,1
"1278","http://cecz.ysbn.quest","Y",5,0,1,0,0
"1279","http://by09.w8sq.black","Y",5,0,1,0,3
"1280","http://sx18.09tl.black","Y",5,0,1,0,4
"1281","bit.ly/배송지확인요망","Y",2,0,0,0,0
"1282","http://wyrif.bhsav.com","Y",5,0,1,0,0
"1283","http://jifch.cpyrg.com","Y",5,0,1,0,0
"1284","http://htdw2.xois.gay","Y",5,0,1,0,1
"1285","http://kjuhv3.moue.quest","Y",5,0,1,0,1
"1286","http://c24.xk5k.black","Y",5,0,1,0,3
"1287","http://y04.r2mg.black","Y",5,0,1,0,3
"1288","http://s04.vgl6.black","Y",5,0,1,0,3
"1289","http://t05.p5ky.black","Y",5,0,1,0,3
"1290","http://by04.w3km.black","Y",5,0,1,0,3
"1291","http://hget.usocn.casa","Y",5,0,1,0,0
"1292","http://jygb.xnhs.hair","Y",5,0,1,0,0
"1293","http://cb11.a8iy.black","Y",5,0,1,0,3
"1294","http://nb27.nx0q.black","Y",5,0,1,0,3
"1295","iozr.ys6d.media","Y",2,0,0,0,1
"1296","http://s05.mz3i.black","Y",5,0,1,0,3
"1297","ssby.rj5o.media","Y",2,0,0,0,1
"1298","http://sx14.o9tl.black","Y",5,0,1,0,3
"1299","http://ncsed.oenm.website","Y",5,0,1,0,0
"1300","http://plvny.bhsav.com","Y",5,0,1,0,0
"1301","http://huvhe.cpyrg.com","Y",5,0,1,0,0
"1302","ssx.t8tp.green","Y",2,0,0,0,1
"1303","http://jrxc.onwx.gay","Y",5,0,1,0,0
"1304","http://fggd.oiwx.hair","Y",5,0,1,0,0
"1305","http://kjfve.moue.quest","Y",5,0,1,0,0
"1306","http://ykoi6.yseno.beauty","Y",5,0,1,0,1
"1307","http://jkrc.oksn.miami","Y",5,0,1,0,0
"1308","me2.kr/aas1r","Y",2,0,0,0,2
"1309","http://hrvgy.cpyrg.com","Y",5,0,1,0,0
"1310","http://s09.vgl6.black","Y",5,0,1,0,3
"1311","http://b19.xk5k.black","Y",5,0,1,0,3
"1312","http://kpolc.hgvce.com","Y",5,0,1,0,0
"1313","http://c14.xk5k.black","Y",5,0,1,0,3
"1314","http://ghfdwe3.usocn.casa","Y",5,0,1,0,1
"1315","http://dsgw1.xois.gay","Y",5,0,1,0,1
"1316","http://rbtds.emlgy.quest","Y",5,0,1,0,0
"1317","http://m16.w3km.black","Y",5,0,1,0,3
"1318","http://kjuhv3.moue.quest","Y",5,0,1,0,1
"1319","ioxv.dn6t.cash","Y",2,0,0,0,1
"1320","http://nb03.o9tl.black","Y",5,0,1,0,3
"1321","http://qtdzd.cpyrg.com","Y",5,0,1,0,0
"1322","http://obzyj.bhsav.com","Y",5,0,1,0,0
"1323","http://tny.im/NGwhi","Y",5,0,1,0,0
"1324","http://b19.xk5k.black","Y",5,0,1,0,3
"1325","nnob.dn6t.cash","Y",2,0,0,0,1
"1326","http://1dgrfx.oiwx.casa","Y",5,0,1,0,1
"1327","http://tilz.smira.beauty","Y",5,0,1,0,0
"1328","http://dsgw1.xois.gay","Y",5,0,1,0,1
"1329","http://dmiox.layup.beauty","Y",5,0,1,0,0
"1330","http://xbdas.hsno.press","Y",5,0,1,0,0
"1331","http://kjvedx.oenm.website","Y",5,0,1,0,0
"1332","http://hget.usocn.casa","Y",5,0,1,0,0
"1333","bit.ly/3DE6vml","Y",2,0,0,0,2
"1334","http://mwpte.cpyrg.com","Y",5,0,1,0,0
"1335","http://qhsch.cpyrg.com","Y",5,0,1,0,0
"1336","http://ko.gl/yl5H","Y",5,0,1,0,1
"1337","http://lziks.layup.beauty","Y",5,0,1,0,0
"1338","http://udc.onwx.gay","Y",5,0,1,0,0
"1339","http://kjggv.wogi.hair","Y",5,0,1,0,0
"1340","http://jygb.xnhs.hair","Y",5,0,1,0,0
"1341","http://cb04.a8iy.black","Y",5,0,1,0,3
"1342","https://bdyer.zmgec.mobi/","Y",6,0,1,0,0
"1343","bit.ly/3sCclOD","Y",2,0,0,0,1
"1344","http://ffnsk.bhsav.com","Y",5,0,1,0,0
"1345","http://huvhe.cpyrg.com","Y",5,0,1,0,0
"1346","http://mfsdcv.newu.hair","Y",5,0,1,0,0
"1347","http://me2.kr/aas1r","Y",5,0,1,0,2
"1348","http://umlwm.cpyrg.com","Y",5,0,1,0,0
"1349","http://61.227.67.142/7k5kRMSmRx","Y",7,0,1,0,12
"1350","http://jfds3.moue.quest","Y",5,0,1,0,1
"1351","http://nb09.nx0q.black","Y",5,0,1,0,3
"1352","http://cb11.a8iy.balck","Y",5,0,1,0,3
"1353","http://lziks.layup.beauty","Y",5,0,1,0,0
"1354","http://jvfex.oshr.casa","Y",5,0,1,0,0
"1355","http://lio5.waiok.gay","Y",5,0,1,0,1
"1356","http://igcv23.hdie.agency","Y",5,0,1,0,2
"1357","http://grgt.nmeo.press","Y",5,0,1,0,0
"1358","http://obzyj.bhsav.com","Y",5,0,1,0,0
"1359","https://uy.asdsdk.top","Y",5,0,1,0,0
"1360","http://koie.lsnm.miami","Y",5,0,1,0,0
"1361","http://zsiov.ption.beauty","Y",5,0,1,0,0
"1362","http://jopx6.fuopz.gay","Y",5,0,1,0,1
"1363","http://hget.sivw.asia","Y",5,0,1,0,0
"1364","http://rtnjy.enwns.beauty","Y",5,0,1,0,0
"1365","http://hdfsf.wogi.hair","Y",5,0,1,0,0
"1366","http://ocmwo.bhsav.com","Y",5,0,1,0,0
"1367","http://ghedf.newu.hair","Y",5,0,1,0,0
"1368","https://han.gl/wmdkH","Y",5,0,1,0,0
"1369","http://lnqjj.rdbmq.com","Y",5,0,1,0,0
"1370","http://uvvs.onme.asia","Y",5,0,1,0,0
"1371","http://jfbb.cubes.asia","Y",5,0,1,0,0
"1372","http://hget.woiu.asia","Y",5,0,1,0,0
"1373","http://crjhi.enwns.beauty","Y",5,0,1,0,0
"1374","http://hget.sivw.asia","Y",5,0,1,0,0
"1375","http://iress.xbrz.skin","Y",5,0,1,0,0
"1376","http://jhtcvc.iwnx.skin","Y",5,0,1,0,0
"1377","http://hffrcecx.nsox.hair","Y",5,0,1,0,0
"1378","http://fdd3s.oinx.hair","Y",5,0,1,0,1
"1379","http://nb04.nx0q.black","Y",5,0,1,0,3
"1380","http://fwzqn.bhsav.com","Y",5,0,1,0,0
"1381","http://lfcb.osne.asia","Y",5,0,1,0,0
"1382","http://jkgfv.nwix.website","Y",5,0,1,0,0
"1383","http://hikoz.poney.ltd","Y",5,0,1,0,0
"1384","http://jcsqwz.iwnx.skin","Y",5,0,1,0,0
"1385","http://iress.xbrz.skin","Y",5,0,1,0,0
"1386","http://jhtcvc.iwnx.skin","Y",5,0,1,0,0
"1387","http://sexx.iwnx.skin","Y",5,0,1,0,0
"1388","http://htrex.xbrz.skin","Y",5,0,1,0,0
"1389","http://c016.rid1.pet","Y",5,0,1,0,4
"1390","http://uvvs.onme.asia","Y",5,0,1,0,0
"1391","http://hget.sivw.asia","Y",5,0,1,0,0
"1392","http://uuu4.oinx.hair","Y",5,0,1,0,1
"1393","http://fggd.oiwx.hair","Y",5,0,1,0,0
"1394","http://gilpz.okvnc.hair","Y",5,0,1,0,0
"1395","http://jhfgfc.nsox.hair","Y",5,0,1,0,0
"1396","http://hgbvd.sxue.hair","Y",5,0,1,0,0
"1397","http://hget.sivw.asia","Y",5,0,1,0,0
"1398","http://jxxzz.nsox.hair","Y",5,0,1,0,0
"1399","http://erex2.xbrz.skin","Y",5,0,1,0,1
"1400","http://fdd3s.oinx.hair","Y",5,0,1,0,1
"1401","http://hget.onme.asia","Y",5,0,1,0,0
"1402","http://hget.onme.asia","Y",5,0,1,0,0
"1403","uitfv.iwnx.skin","Y",2,0,0,0,0
"1404","jtyfdc.xbrz.skin","Y",2,0,0,0,0
"1405","http://uitfv.iwnx.skin","Y",5,0,1,0,0
"1406","http://iress.xbrz.skin","Y",5,0,1,0,0
"1407","http://hffrcecx.nsox.hair","Y",5,0,1,0,0
"1408","http://fssdfd3.svyw.hair","Y",5,0,1,0,1
"1409","http://ht33.oiwx.hair","Y",5,0,1,0,2
"1410","vaion.fnb4.media","Y",2,0,0,0,1
"1411","http://vxfe.znie.agency","Y",5,0,1,0,0
"1412","http://uoiza.layup.beauty","Y",5,0,1,0,0
"1413","http://jtdw.sugy.miami","Y",5,0,1,0,0
"1414","http://hfdwxc.pwoi.skin","Y",5,0,1,0,0
"1415","http://sjez.gskw.miami","Y",5,0,1,0,0
"1416","http://hgtvb.usnm.quest","Y",5,0,1,0,0
"1417","http://hrvgy.cpyrg.com","Y",5,0,1,0,0
"1418","http://n01.tc4l.buzz","Y",5,0,1,0,3
"1419","http://n13.tc4l.buzz","Y",5,0,1,0,3
"1420","http://s02.x8jh.buzz","Y",5,0,1,0,3
"1421","http://x12.k4zu.buzz","Y",5,0,1,0,3
"1422","http://jtyfdc.xbrz.skin","Y",5,0,1,0,0
"1423","http://x11.k4zu.buzz","Y",5,0,1,0,3
"1424","http://n09.w5hn.black","Y",5,0,1,0,3
"1425","http://n05.tc4l.buzz","Y",5,0,1,0,3
"1426","http://s16.x8jh.buzz","Y",5,0,1,0,3
"1427","http://x19.k4zu.buzz","Y",5,0,1,0,3
"1428","http://hrd4.ztex.miami","Y",5,0,1,0,1
"1429","http://hgfvcx.xbrz.skin","Y",5,0,1,0,0
"1430","http://fgdcv.xuwo.casa","Y",5,0,1,0,0
"1431","http://hfbe.ysbn.quest","Y",5,0,1,0,0
"1432","http://fgfv.soue.miami","Y",5,0,1,0,0
"1433","http://3dgs.puth.agency","Y",5,0,1,0,1
